UUID;Version;Name;Kategorie;Typ;Bezugsgroesse;Bezugseinheit;Referenzfluss-UUID;Referenzfluss-Name;Schuettdichte (kg/m3);Flaechengewicht (kg/m2);Rohdichte (kg/m3);Schichtdicke (m);Ergiebigkeit (m2);Laengengewicht (kg/m);Umrechungsfaktor auf 1kg; A1-A3 existing; C3 existing; C4 existing; D existing
f98eea66-671c-4014-bfbb-2db1ffba8331;00.03.000;Mauerziegel;Mineralische Baustoffe / Steine und Elemente / Ziegel;average dataset;1;m3;e08d6bc8-4d01-12a5-da9e-0a8eb0222be9;1 m³ Mauerziegel Additional Info from Xml: Mauerziegel bestehen aus den Grundstoffen Ton/Lehm (rund 96 %) und mineralischen Zuschlagstoffen (rund 4 %). HERSTELLUNG: Nach dem Tonabbau im Tagebau erfolgt der Transport zur Zwischenlagerung auf dem Werksgelände. Die mechanische Aufbereitung der Tone, wie das Zerkleinern und Mischen, geschieht im Kollergang und den Walzwerken. Die o.g. Grundstoffe werden in bestimmten optimierten Verhältnissen zerkleinert (aufbereitet) gemischt und befeuchtet. Es folgt eine Lagerung im Sumpfhaus. Die Zugabe der Porosierungsmittel erfolgt vor oder nach der Lagerung im Sumpfhaus. Nach Durchlaufen des Feinwalzwerkes und erneuter Wasserzugabe erfolgt die Formgebung der Rohlinge durch Strangpressen mit entsprechenden Mundstücken und nachgeschaltetem Abschneider. Das so geformte Material kommt in den Trockner, der im wesentlichen mit der Abwärme des Tunnelofens betrieben wird. Die Trocknungszeit variiert je nach Format und Rohdichte und beträgt in der Regel 24 Stunden. Danach werden die getrockneten Rohlinge bei ca. 1000 °C innerhalb von bis zu maximal 24 Stunden im Tunnelofen gebrannt. Die Verbrennung der Porosierungsstoffe bewirkt eine Feinporosierung. Zur Herstellung von Planziegeln werden die Ziegel plangeschliffen. Die Ziegel werden gestapelt, in recyclebare PE-Folie eingeschweißt oder mit Polyester- oder Stahlbändern umreift. Der Energiebedarf für die Ziegelherstellung betrifft hauptsächlich den Brennvorgang und das Trocknen. Die elektrische Energie wird hauptsächlich in der Aufbereitung verbraucht. Typ der EPD: Wiege bis Bahre (Module A1-D). Deklarierte Einheit: Die Deklaration bezieht sich auf einen Kubikmeter Mauerziegel mit einer Rohdichte von 575 kg/m3 (Mittelwert der Rohdichtklasse 600 kg/m3). Grundlage der Ökobilanzergebnisse in dieser EPD ist eine Durchschnittsbildung, aller deutschen Werke, die als gewichteter Mittelwert bezogen auf den Anteil der einzelnen Produktionsstätten an der Gesamtjahresproduktion erfolgte.;;;575;;;;;true;true;true;true
8a7bcf84-f0a1-46fe-a146-4af9a182edfe;00.03.000;Mauerziegel (Dämmstoff gefüllt);Mineralische Baustoffe / Steine und Elemente / Ziegel;average dataset;1;m3;abf4d455-efce-2ab4-4c98-684a9a26f527;1 m³ Mauerziegel (Dämmstoff gefüllt) Additional Info from Xml: Mauerziegel bestehen aus den Grundstoffen Ton/Lehm, ggf. Magerungsmitteln (z. B. Sand) und Wasser. Die Kammern der verfüllten Mauerziegel sind mit Perlitekügelchen, Mineralwollstecklingen, Mineralwollgranulat oder mit Polystyrol verfüllt. HERSTELLUNG: Nach dem Tonabbau im Tagebau erfolgt der Transport zur Zwischenlagerung auf dem Werksgelände. Die mechanische Aufbereitung der Tone, wie das Zerkleinern und Mischen, geschieht im Kollergang und den Walzwerken. Die o.g. Grundstoffe werden in bestimmten optimierten Verhältnissen zerkleinert (aufbereitet) gemischt und befeuchtet. Es folgt eine Lagerung im Sumpfhaus. Die Zugabe der Porosierungsmittel erfolgt vor oder nach der Lagerung im Sumpfhaus. Nach Durchlaufen des Feinwalzwerkes erfolgt die Formgebung der Rohlinge durch Strangpressen mit entsprechenden Mundstücken und nachgeschaltetem Abschneider. Das so geformte Material kommt in den Trockner, der im wesentlichen mit der Abwärme des Tunnelofens betrieben wird. Die Trocknungszeit variiert je nach Format und Rohdichte und beträgt in der Regel 24 Stunden. Danach werden die getrockneten Rohlinge bei ca. 950 °C innerhalb von bis zu maximal 24 Stunden im Tunnelofen gebrannt. Die Verbrennung der Porosierungsstoffe bewirkt eine Feinporosierung. Zur Herstellung von Planziegeln werden die Ziegel plangeschliffen. Die Ziegel werden gestapelt, in recyclebare PE-Folie eingeschweißt oder mit Polyester- oder Stahlbändern umreift. Der Energiebedarf für die Ziegelherstellung betrifft hauptsächlich den Brennvorgang und das Trocknen. Die elektrische Energie wird hauptsächlich in der Aufbereitung verbraucht. Verfüllung mit Perlit: Das geblähte Perlit wird nach der Anlieferung ins Werk in Großsilos zwischengelagert. Für die Verfüllung wird es aus den Silos abgezogen und mit einem Bindemittel auf Wasserbasis gemischt. Über einen Beschicker wird das Perlit in die zugeführten Ziegelrohlinge eingefüllt und verdichtet. Der mit hydrophobiertem Perlit gefüllte Ziegel durchläuft danach zwei Stationen, in denen je die Ober- und Unterseite des verfüllten Ziegels nachverdichtet, verfestigt und gereinigt werden. Die verfüllten Ziegel durchlaufen anschließend einen Trockner. Bei einer Temperatur von ca. 120°C wird die Dämmstofffüllung getrocknet.Verfüllung mit Mineralwollstecklingen: Als Basis zur Verfüllung der Lochung der Mauerziegel dienen konventionell hergestellte Platten aus Mineralwolle, die entsprechend der Lochgeometrie des Ziegels geschnitten werden. Die so hergestellten Plattenabschnitte (Stecklinge) werden in einer weiteren Station mit Greifern von einem Roboter aufgenommen und über eine Matrize in die Lochung der Mauerziegel eingeführt. Die verwendeten Mineralfaserplatten sind bereits bei Anlieferung hinsichtlich Rohdichte und Geometrie an die Verfüllung der Mauerziegel angepasst. So lässt sich u.a. Abfall durch Verschnitt gänzlich vermeiden. Verfüllung mit Mineralwollgranulat Bei dieser Art der Verfüllung wird ein Mineralwollgranulat in die Ziegel eingebracht. Verfüllung mit Polystyrol: Als Basis zur Verfüllung der Lochung der Mauerziegel dienen lose Styroporkugeln, die in die Ziegelkammern eingefüllt werden und mittels Wasserdampf und Druck kernfest verbunden werden. Bei der Verfüllung fallen keine Abfälle an. Typ der EPD: Wiege bis Bahre (Module A1-D) Deklarierte Einheit: Die Deklaration bezieht sich auf einen Kubikmeter Mauerziegel (Dämmstoff gefüllt) mit einer Rohdichte von 575 kg/m3 (Mittelwert der Rohdichtklasse 600 kg/m3). Grundlage der Ökobilanzergebnisse in dieser EPD ist eine Durchschnittsbildung, aller deutschen Werke, die als gewichteter Mittelwert bezogen auf den Anteil der einzelnen Produktionsstätten an der Gesamtjahresproduktion erfolgte.;;;575;;;;;true;true;true;true
4d9588b6-1732-449f-932b-d0e24180d0c8;00.04.000;MDF (Roh);Holz / Holzwerkstoffe / Spanplatten;average dataset;1;m3;fb0df45a-6574-a7a9-18f5-73e88dda4ed4;1 m³ MDF Platte unbeschichtet Additional Info from Xml: Rohe MDF-Platten sind plattenförmige Werkstoffe gemäß /EN 622-5/ für den trockenen Möbel- und Innenausbau. Herstellung 1. Entrindung der Stämme 2. Zerspanung des Holzes zu Spänen 3. Kochen der Späne 4. Zerfaserung im Refiner 5. Trocknung der Fasern auf ca. 2-3 % Restfeuchte 6. Beleimung der Fasern mit Harzen 7. Streuung der beleimten Fasern auf ein Formband 8. Verpressen der Fasermatte in einer kontinuierlich arbeitenden Heißpresse 9. Aufteilen und Besäumen des Faserstranges zu Rohplattenformaten 10. Auskühlen der Rohplatten in Sternkühlwendern 11. Abstapelung zu Großstapeln 12. Nach Klimatisierungsphase Schleifen der Ober- und Unterseite Alle Werke, in denen EGGER MDF-Platten hergestellt werden, sind mit einem Qualitätsmanagementsystem nach /ISO 9001/ zertifiziert. Technische Daten: Technische Daten für EGGER MDF-ST E1CE Deklarierte Einheit: Die Deklaration bezieht sich auf die Herstellung von einem Kubikmeter unbeschichteter MDF Platte. Unbeschichtete MDF Platten weisen eine mittlere Dichte von 720 kg/m³ auf.;;;700;;;;0,0014;true;true;false;true
ac3fb66d-bfd1-4e97-b63b-f8f4da17fbdf;00.04.000;MDF beschichtet;Holz / Holzwerkstoffe / Holzfaserplatten;specific dataset;1;m3;51d52f90-4733-f4fd-5527-4edbf1b87b75;1 m² MDF Platte beschichtet Additional Info from Xml: Herstellung der Rohplatten: 1. Entrindung der Stämme 2. Zerspanung des Holzes zu Spänen 3. Kochen der Späne 4. Zerfaserung im Refiner 5. Trockung der Fasern auf ca. 2-3% Restfeuchte 6. Beleimung der Fasern mit Harzen 7. Streuung der beleimten Fasern auf ein Formband 8. Verpressen der Fasermatte in einer kontinuierlich arbeitenden Heißpresse 9. Aufteilen und Besäumen des Faserstranges zu Rohplattenformaten 10. Auskühlen der Rohplatten in Sternkühlwendern 11. Abstapelung zu Großstapeln 12. Nach Klimatisierungsphase Schleifen der Oberund Unterseite Herstellung der Imprägnate: 1. Abwicklung der Rohpapiere 2. Aufnahme von Imprägnierharz (MUF) in der Anlage 3. Trocknung des imprägnierten Papiers in beheizten Trocknern 4. Formatierung des endlosen Papiers mittels Querschneider 5. Abstapelung der formatierten Bögen auf Paletten Herstellung der beschichteten MDF Platten: 1. Legung der Imprägnate auf die Ober- und Unterseite der Rohplatte 2. Verpressung der Platte in der Heißpresse mit verschieden strukturierten Pressblechen / -bändern 3. Qualitätssortierung und Abstapelung 4. Klimatisierungsphase von bis zu 14 Tagen Alle während der Produktion anfallenden Reste (Besäum-, Schneid- und Fräsreste) werden ausnahmslos einer thermischen Verwertung zugeführt. Technische Daten: Technische Daten für EGGER MDF-ST E1CE Deklarierte Einheit: Die Deklaration bezieht sich auf die Herstellung von  1 m² beschichteter MDF Platte mit einer durchschnittlichen Dicke von 11,7 mm und einem Flächengewicht von 12,7 kg/m².;;;700;;;;;true;true;false;true
ee873d85-c31c-4217-a696-7c1a05a99d17;00.04.000;Mehrschichtparkett;Holz / Holzböden / Parkett;average dataset;1;m3;b2adfda8-24f8-9358-d2ed-02b1271676a1;1 m² Mehrschichtparkett (7,31 kg) Additional Info from Xml: WEITZER PARKETT Mehrschichtparkettböden sind Holzfußböden mit Edelholznutz-schicht, die vorzugsweise auf einem Trägermaterial aus Fichte mit stehenden Jahresrin-gen kreuzweise verleimt werden. Als weiteres Trägermaterial kommt in geringerem Um-fang auch HDF (hochdichte Faserplatte) zum Einsatz. Die Abmessungen der einzelnen Parkett¬elemente sind unterschiedlich. Die Breiten der Deckschichten liegen zwischen 50 und 600 mm, die Längen liegen zwischen 360 und 7500 mm. Die Produktdicken liegen zwischen 9 mm und 18 mm. Als Edelholznutzschicht kommen fast ausschließlich heimi-sche Laubholzarten zur Anwendung, Tropenhölzer werden aus ökologischen Gründen nicht verarbeitet. Die Parkettböden weisen ja nach Bearbeitung und Oberfläche unter-schiedliche Funktionalitäten auf. Die Produkte werden daher auch als Pflegefrei-Parkett, Gesund-Parkett und Flüster-Parkett bezeichnet. Technische Daten: Nachfolgende Produktdaten stellen den Durchschnitt aller Mehrschichtparkettprodukte dar, die innerhalb eines repräsentativen Wirtschaftsjahres durch die WEITZER PARKETT GmbH gefertigt wurden. Es sind Mittelwerte, die keiner spezifischen Produktgruppe entsprechen.;;;565;;;;;true;true;false;true
f9552e60-73b7-4486-9e4c-96744fb83423;00.05.000;NedZink Naturel;Metalle / Zink / Zinkbleche;specific dataset;1;m3;c271975a-9234-04df-301b-d3dbcd2bf456;1 kg NEDZINK NATUREL Additional Info from Xml: NedZink NATUREL ist Titanzink gemäß DIN EN 988. Wesentliche Bestandteile sind hochreines Zink (Feinzink mit einem Reinheitsgrad von 99,995 % Zn – Z1 nach DIN EN 1179) zusammen mit den Legierungselementen Kupfer, Titan und Aluminium. In einem ersten Schritt wird die Vorlegierung separat in einem Induktionsofen vorbereitet. Anschließend wird die Vorlegierung im Schmelzofen mit dem hochreinen Feinzink vermischt. Die fertige Legierung wird nun in einer Vertikalgießanlage in Blöcke gegossen. Diese Blöcke werden gleichmäßig erhitzt und in verschiedenen Schritten warmgewalzt und nach dem Abkühlen auf die gewünschte Materialdicke kaltgewalzt. Zum Schluß erfolgt das Steckrichten und die Konfektionierung zu den gewünschten Band- und Tafelabmessungen. Alle eingesetzten Verpackungsmaterialien (Holz, Papier/Pappe und PE-Folien) sind wiederverwendbar oder recycelbar. Das Verpackungsrecycling ist in dieser Studie nicht berücksichtigt. Die Ökobilanzergebnisse umfassen die Lebenszyklusstadien angefangen von der Herstellung der Vormaterialien bis hin zur Rohstoffgewinnung und der Verarbeitungsprozesse der als Input dienenden Sekundärstoffe (z.B. Recyclingprozesse), deren Transporte zum Werk sowie die Produktion selbst, einschließlich der Bereitstellung aller Hilfs- und Betriebsstoffe, Energie, sowie die vollständige Abfallbehandlung oder die Deponierung der Reststoffe während des Stadiums der Produktion. Die Module A1, A2 und A3 sind hier als ein aggregiertes Modul A1-A3 ausgewiesen. Falls für diesen Datensatz weitere Module berechnet wurden, sind diese separat zu finden und können für eine Betrachtung des gesamten Lebenszyklus zusammengeführt werden. Deklarierte Einheit: Die deklarierte Einheit ist 1 kg NedZink NATUREL, blankgewalztes Titanzink.;;;7200;;;;;true;false;false;true
0ea8dd25-57aa-4b87-87e3-4496368f765b;00.04.000;NedZink NOVA, NedZink NOIR;Metalle / Zink / Zinkbleche;specific dataset;1;m3;e56d19d2-baa4-1511-a453-ab6947377fea;1 kg NEDZINK NOVA/NOIR Additional Info from Xml: NedZink NOVA, NedZink NOIR ist Titanzink gemäß DIN EN 988. Wesentliche Bestandteile sind hochreines Zink (Feinzink mit einem Reinheitsgrad von 99,995 % Zn – Z1 nach DIN EN 1179) zusammen mit den Legierungselementen Kupfer, Titan und Aluminium. In einem ersten Schritt wird die Vorlegierung separat in einem Induktionsofen vorbereitet. Anschließend wird die Vorlegierung im Schmelzofen mit dem hochreinen Feinzink vermischt. Die fertige Legierung wird nun in einer Vertikalgießanlage in Blöcke gegossen. Diese Blöcke werden gleichmäßig erhitzt und in verschiedenen Schritten warmgewalzt und nach dem Abkühlen auf die gewünschte Materialdicke kaltgewalzt. Zum Schluß erfolgt das Steckrichten und bei Bedarf der Patinierungsprozess zur Herstellung vorbewitterter Oberflächen und die Konfektionierung zu den gewünschten Band- und Tafelabmessungen. Alle eingesetzten Verpackungsmaterialien (Holz, Papier/Pappe und PE-Folien) sind wiederverwendbar oder recycelbar. Das Verpackungsrecycling ist in dieser Studie nicht berücksichtigt. Die Ökobilanzergebnisse umfassen die Lebenszyklusstadien angefangen von der Herstellung der Vormaterialien bis hin zur Rohstoffgewinnung und der Verarbeitungsprozesse der als Input dienenden Sekundärstoffe (z.B. Recyclingprozesse), deren Transporte zum Werk sowie die Produktion selbst, einschließlich der Bereitstellung aller Hilfs- und Betriebsstoffe, Energie, sowie die vollständige Abfallbehandlung oder die Deponierung der Reststoffe während des Stadiums der Produktion. Die Module A1, A2 und A3 sind hier als ein aggregiertes Modul A1-A3 ausgewiesen. Falls für diesen Datensatz weitere Module berechnet wurden, sind diese separat zu finden und können für eine Betrachtung des gesamten Lebenszyklus zusammengeführt werden. Deklarierte Einheit: Die deklarierte Einheit ist 1 kg NedZink NOVA / NedZink NOIR, vorbewittertes Titanzink.;;;7200;;;;;true;false;false;true
9a08692a-8a66-4210-b02b-6a229c195af4;00.04.000;Schichtstoff Flammex;Beschichtungen / Innenbeschichtungen / Wand- und Deckenbeläge;specific dataset;1;m3;ec16964d-f340-4384-415d-d022059657a5;1 m² Schichtstoff Flammex (1.080 kg/m²) Additional Info from Xml: Produktbeschreibung EGGER Schichtstoffe Flammex sind dekorative Schichtstoffe auf Basis härtbarer Harze (Schichtpressstoffe). Schichtpressstoffe bestehen aus Zellulosefaserbahnen (Papier), die mit wärmehärtenden Harzen imprägniert sind. Sie sind mehrschichtig aufgebaut und bestehen aus melaminharzimprägniertem Dekorpapier und einem oder mehreren mit Phenolharz imprägnierten Natronkraftpapier/-en, die unter hohem Druck und Wärme miteinander verpresst werden. Die Schichtstoffqualität Flammex kann gemäß Norm /EN 438:2005/ als Schichtstofftype F –Flammenhemmend klassifiziert werden. Schichtstoff Flammex wird im Brandfall den speziellen Anforderungen der Baustoffklasse B1, gemäß /DIN 4102-1: 1998-05/ sowie der französischen Brandverhaltensklasse M1, gemäß /NF P92-501/, gerecht. Der Schichtstoffaufbau, die Harz- und Papierqualitäten, die Oberflächenstrukturen, die Verwendung spezieller Overlays sowie die Pressparameter bei der Herstellung entscheiden über die Schichtstoffqualität und somit über die spätere Anwendung bzw. das Einsatzgebiet. Herstellung EGGER Schichtstoffe werden ausschließlich kontinuierlich hergestellt. Mittels Doppelbandpressen ist es möglich, unterschiedliche Schichtstoffdicken und Qualitäten endlos herzustellen. Diese Art der Schichtstoffherstellung bzw. -qualität wird im Allgemeinen als CPL (Continuous Pressed Laminates) bezeichnet. Abhängig vom Herstelldruck werden EGGER Schichtstoffe gemäß oder in Anlehnung an /EN 438-3:2005/ hergestellt. Die Schichtstoffe bestehen aus Schichten von Zellulosefaserstoffbahnen (üblicherweise Papier), die mit härtbaren Harzen imprägniert sind. Die mit dekorativen Farben oder Mustern versehene(n) einseitige(n) Deckschicht(en) ist (sind) mit Harzen auf Melaminbasis imprägniert. Die Kernschichten sind mit Phenolharzen imprägniert. Die Zufuhr von Wärme und Druck bewirkt ein Fließen und anschließendes Aushärten der Harze. Durch die Vernetzung der Harze, verstärkt durch die Zellulosefasern der Papiere, entsteht ein sehr dichtes Material mit geschlossener Oberfläche. Technische Daten: EGGER Schichtstoff Flammex wird gemäß der in der /EN438-2:2016/ beschriebenen Prüfverfahren geprüft und erfüllt die in /EN 438-3:2016/ beschriebenen Anforderungen. Im technischen Datenblatt "EGGER Schichtstoff Flammex" finden Sie ausführliche Informationen zu den Qualitätsmerkmalen und Produkteigenschaften. www.egger.com/schichtstoffe Deklarierte Einheit: Die deklarierte Einheit ist ein Quadratmeter Schichtstoff Flammex 0,8 mm (1,080 kg/m2).;;1,08;1350;0,08;;;;true;false;true;true
f381434d-68f3-41f5-990b-7c44b34383e7;00.04.000;Schichtstoff mit farbigem Kern;Beschichtungen / Innenbeschichtungen / Wand- und Deckenbeläge;specific dataset;1;m3;98b356c2-387b-0776-5ca6-4a14d68d3d75;1 m² Schichtstoff mit farbigem Kern (1.080 kg/m²) Additional Info from Xml: EGGER Schichtstoff mit farbigem Kern ist ein dekorativer Schichtstoff auf Basis härtbarer Harze (Schichtpressstoffe). Dieser Schichtpressstoff besteht aus Zellulosefaserbahnen (Papier), die mit wärmehärtenden Harzen imprägniert sind. Er ist mehrschichtig aufgebaut und besteht aus mehreren melaminharzimprägniertem Dekorpapieren, die unter hohem Druck und Wärme miteinander verpresst werden. EGGER Schichtstoffe werden ausschließlich kontinuierlich hergestellt. Mittels Doppelbandpressen ist es möglich, unterschiedliche Schichtstoffdicken und Qualitäten endlos herzustellen. Diese Art der Schichtstoffherstellung bzw. -qualität wird im Allgemeinen als CPL (Continuous Pressed Laminates) bezeichnet. Abhängig vom Herstelldruck werden EGGER Schichtstoffe gemäß oder in Anlehnung an /EN 438-9:2010/ hergestellt. Die Schichtstoffe bestehen aus Schichten von Zellulosefaserstoffbahnen (üblicherweise Papier), die mit härtbaren Harzen imprägniert sind. Die einzelnen Papierschichten sind mit Harzen auf Melaminbasis imprägniert. Die Zufuhr von Wärme und Druck bewirkt ein Fließen und anschließendes Aushärten der Harze. Durch die Vernetzung der Harze, verstärkt durch die Zellulosefasern der Papiere, entsteht ein sehr dichtes Material mit geschlossener Oberfläche. Technische Daten: EGGER Schichtstoff mit farbigem Kern wird gemäß der in der /EN438-2:2016/ beschriebenen Prüfverfahren geprüft und erfüllt die in /EN 438-9:2010+A1/ beschriebenen Anforderungen. Im technischen Datenblatt "EGGER Schichtstoff mit farbigem Kern" finden Sie ausführliche Informationen zu den Qualitätsmerkmalen und Produkteigenschaften. www.egger.com/schichtstoffe Deklarierte Einheit: Die deklarierte Einheit ist ein Quadratmeter Schichtstoff mit farbigem Kern 0,8 mm (1,080 kg/m2).;;1,08;1350;0,08;;;;true;false;true;true
f658f1b6-156a-4361-8dcb-cb1e67391551;00.03.000;Silka Kalksandstein;Mineralische Baustoffe / Steine und Elemente / Kalksandstein;average dataset;1;m3;c5de73fe-7a9b-6dfe-4b3b-8483c3bfef83;1 m³ Kalksandstein Additional Info from Xml: Sand 50 - 85 M-% Kies 0 - 45 M-% Brechsand 0 - 15 M-% Weißfeinkalk 4 - 9 M-% Graukalk 0 - 4 M-% //Herstellung: Die verwendeten Rezepturen werden den jeweiligen Rohstoffeigenschaften angepasst und variieren innerhalb der unter 2.6. Grundstoffe/Hilfsstoffe angegebenen Schwankungsbreiten. Weitere Stoffe sind nicht enthalten. Die Rohstoffe (Sand, Branntkalk und Wasser) werden entsprechend der jeweiligen Rezeptur gravimetrisch dosiert und intensiv miteinander vermischt. Anschließend wird die Rohstoffmischung in einem Reaktor genannten Reaktionsbehälter zwischengelagert, wobei es zu einer exothermen Reaktion kommt. Damit wird sichergestellt, dass der Branntkalk vor der Weiterverarbeitung vollständig zu Kalkhydrat ablöscht. Vom Reaktor gelangt das Mischgut in einen Nachmischer, in dem es durch Wasserzugabe auf Pressfeuchte gebracht wird. Die Verdichtung und Formgebung der Rohmasse erfolgt im Anschluss hieran in Formkästen durch die Kalksandsteinpressen. Die Rohlinge werden dann mittels einer Stapelautomatik auf Härtewagen gestapelt und über ein Schiebebühnensystem per Gleisanlage in den Härtekessel transportiert. Die Ausbildung der endgültigen Eigenschaften der Bauteile erfolgt während der anschließenden Dampfhärtung über 6 – 12 Stunden bei etwa 200°C und einem Druck von ca. 16 bar in Dampfdruckkesseln, den sog. Autoklaven. Hier bilden sich aus den eingesetzten Stoffen Calcium-Silikat- Hydrate. Die Reaktion des Materials ist mit der Entnahme aus dem Autoklav abgeschlossen. Der Dampf wird nach Abschluss des Härtungsprozesses für weitere Autoklavzyklen verwandt. Das anfallende Kondensat wird soweit technologisch möglich als Prozesswasser genutzt. Technische Daten: Siehe Leistungserklärung für das jeweilige Produkt. Allgemeine Angaben enthält die nachfolgende Tabelle. Deklarierte Einheit: Die Deklaration bezieht sich auf die Herstellung von 1 m³ Kalksandstein mit einer durchschnittlichen Rohdichte von 1800 kg/m³.;;;1800;;;;;true;true;false;false
426b030a-5e6d-4ed6-b117-e8b01bc3e890;00.06.000;SWISS KRONO OSB;Holz / Holzwerkstoffe / OSB-Platte;specific dataset;1;m3;6ad86346-7cdb-2def-f850-0e1e440fb350;1 m³ OSB Platte (617 kg) Additional Info from Xml: OSB-Platten (Oriented Strand Board – Kronoply/ Kronopol OSB) sind klebstoffgebundene, dreischichtig aufgebaute Holzwerkstoffplatten (Flachpressplatten) aus orientiert gestreuten, länglichen Holzspänen (120 - 160 mm lange Kiefernholz Furnierstreifen), sog. Strands gemäß /EN13986/ bzw. /EN 300/ „OSB“. „Strands“ aus einer definierten Dicke und Form, vornehmlich aus Rundhölzern, werden in mehreren Schichten verleimt. Die Orientierung der Mittelschicht erfolgt dabei im 90° Winkel zu den Deckschichten. Die OSB-Platten werden mit einem PMDI-Harz verleimt und in Dicken von 8 bis 40 mm herge­stellt. Für die schwer entflammbare Kronoply OSB/SF-B wird ein Flammschutzmittel zugesetzt. Alle relevanten Hintergrund-Datensätze wurden der Datenbank der Software /GaBi 6/ (GABI 6 2013)entnommen. Deklarierte Einheit: Die Deklaration bezieht sich auf die Herstellung von 1m³ OSB Platte mit einem Gewicht von 617 kg/m³.;;;617;;;;0,0016;true;true;false;true
103e98f9-8357-4d74-9063-7ea2b3b825b2;00.03.000;TERRART Fassadenplatte;Mineralische Baustoffe / Steine und Elemente / Fliesen und Platten;specific dataset;1;m3;6e2cf93c-fc46-d14a-1efa-ba02aad77a75;1 m² TERRART Fassadenplatte incl. Unterkonstruktion (67,07 kg/m²) Additional Info from Xml: TERRART® sind keramische Fassadenplatten aus gebranntem Ton. Die Platten werden aus verschiedenen Tonmischungen (weißer & roter Ton und Schamotte) hergestellt und erhalten durch abgestimmte Brennkurven ihre Oberflächen bzw. ihre Farben. Sie sind sowohl als zweischalige Platten (mit Hohlkammern) als auch als einschalige Platten für vorgehängte hinterlüftete Fassaden erhältlich. Die Fassadenplatten werden mittels systemgebundener Aluminium-Unterkonstruktion an primäre Tragsysteme der Fassade angebunden. Die in dieser EPD berücksichtigte Unterkonstruktion bezieht sich auf eine typische Unterkonstruktion für die Verwendung als Fassadenplatten. Technische Daten: TERRART® Keramische Fassadenplatten besitzen folgende technische Eigenschaften: Deklarierte Einheit: Die Deklaration bezieht sich auf die Herstellung von 1 m² durchschnittlicher keramischer Fassadenplatte für das repräsentative Produkt TERRART® inklusive systemgebundener Unterkonstruktion aus Aluminium-Profilen.;;67,07;2125;3,1562352941176472;;;;true;true;true;true
86986c2b-a3fc-454a-b02f-7f62fb54ca87;00.03.000;Vormauerziegel, Pflasterziegel und Riemchen;Mineralische Baustoffe / Steine und Elemente / Ziegel;average dataset;1;m3;6f55cbe9-9760-95f4-e326-41430769f697;1 t Vormauerziegel, Pflasterziegel, Riemchen Additional Info from Xml: Vormauerziegel, Pflasterziegel und Riemchen gehören zur Gruppe der grobkeramischen, gebrannten Tonbaustoffe. Vormauerziegel werden als Sichtmauerwerk in zweischaligen Wandkonstruktionen im vor der Witterung ungeschützten Außenbereich oder als Sichtmauerwerk im Innenbereich verwendet. Pflasterziegel werden für Pflasterbeläge im Verkehrs- und Wegebau sowie für Innenbeläge verwendet. Riemchen werden als Außen- oder Innenwandverkleidung auf Wandkonstruktionen verklebt. Herstellung: Nach dem Tonabbau im Tagebau erfolgt der Transport zur Zwischenlagerung auf dem Werksgelände. Die mechanische Aufbereitung der Tone, wie das Zerkleinern und Mischen, geschieht im Kollergang und den Walzwerken. Die o.g. Grundstoffe werden in bestimmten optimierten Verhältnissen zerkleinert (aufbereitet), gemischt und befeuchtet. Es erfolgt eine Lagerung im Sumpfhaus. Nach erneuter Wasserzugabe erfolgt die Formgebung der Rohlinge durch Pressen mit entsprechenden Mundstücken und nachgeschaltetem Abschneider. Das geformte Material kommt in den Trockner, der im Wesentlichen mit der Abwärme des Tunnelofens betrieben wird. Die Trocknungszeit variiert je nach Format und Rohdichte und kann beispielsweise 48 Stunden betragen. Danach werden die getrockneten Rohlinge bei 900- 1250 °C innerhalb von ca. 24-48 Stunden im Tunnelofen gebrannt. Die Ziegel werden gestapelt und in recycelbarer PE-Folie eingeschweißt. Riemchen werden überwiegend in Kartons verpackt. Der Energiebedarf für die Ziegelherstellung betrifft hauptsächlich den Brennvorgang und das Trocknen. Die elektrische Energie wird hauptsächlich in der Aufbereitung verbraucht. Die Ökobilanz berücksichtigt die Rohstoffgewinnung, die Rohstofftransporte und die eigentliche Produktherstellung inklusive der Verpackungsmaterialien (Module A1-A3). Deklarierte Einheit: Die Deklaration bezieht sich auf 1 Tonne Vormauerziegel, Pflasterziegel oder Riemchen.Grundlage der Ökobilanzergebnisse in dieser EPD ist eine Durchschnittsbildung der teilnehmenden Werke, die als gewichteter Mittelwert bezogen auf den Anteil der einzelnen Produktionsstätten an der Gesamtjahresproduktion erfolgt.;;;1700;;;;;true;true;true;true
