UUID;Version;Name;Kategorie;Typ;Bezugsgroesse;Bezugseinheit;Referenzfluss-UUID;Referenzfluss-Name;Schuettdichte (kg/m3);Flaechengewicht (kg/m2);Rohdichte (kg/m3);Schichtdicke (m);Ergiebigkeit (m2);Laengengewicht (kg/m);Umrechungsfaktor auf 1kg; A1-A3 existing; C3 existing; C4 existing; D existing
4d9588b6-1732-449f-932b-d0e24180d0c8;00.04.000;MDF (Roh);Holz / Holzwerkstoffe / Spanplatten;average dataset;1;m3;fb0df45a-6574-a7a9-18f5-73e88dda4ed4;1 m³ MDF Platte unbeschichtet Additional Info from Xml: Rohe MDF-Platten sind plattenförmige Werkstoffe gemäß /EN 622-5/ für den trockenen Möbel- und Innenausbau. Herstellung 1. Entrindung der Stämme 2. Zerspanung des Holzes zu Spänen 3. Kochen der Späne 4. Zerfaserung im Refiner 5. Trocknung der Fasern auf ca. 2-3 % Restfeuchte 6. Beleimung der Fasern mit Harzen 7. Streuung der beleimten Fasern auf ein Formband 8. Verpressen der Fasermatte in einer kontinuierlich arbeitenden Heißpresse 9. Aufteilen und Besäumen des Faserstranges zu Rohplattenformaten 10. Auskühlen der Rohplatten in Sternkühlwendern 11. Abstapelung zu Großstapeln 12. Nach Klimatisierungsphase Schleifen der Ober- und Unterseite Alle Werke, in denen EGGER MDF-Platten hergestellt werden, sind mit einem Qualitätsmanagementsystem nach /ISO 9001/ zertifiziert. Technische Daten: Technische Daten für EGGER MDF-ST E1CE Deklarierte Einheit: Die Deklaration bezieht sich auf die Herstellung von einem Kubikmeter unbeschichteter MDF Platte. Unbeschichtete MDF Platten weisen eine mittlere Dichte von 720 kg/m³ auf.;;;700;;;;0.0014;true;true;false;true
ac3fb66d-bfd1-4e97-b63b-f8f4da17fbdf;00.04.000;MDF beschichtet;Holz / Holzwerkstoffe / Holzfaserplatten;specific dataset;1;m3;51d52f90-4733-f4fd-5527-4edbf1b87b75;1 m² MDF Platte beschichtet Additional Info from Xml: Herstellung der Rohplatten: 1. Entrindung der Stämme 2. Zerspanung des Holzes zu Spänen 3. Kochen der Späne 4. Zerfaserung im Refiner 5. Trockung der Fasern auf ca. 2-3% Restfeuchte 6. Beleimung der Fasern mit Harzen 7. Streuung der beleimten Fasern auf ein Formband 8. Verpressen der Fasermatte in einer kontinuierlich arbeitenden Heißpresse 9. Aufteilen und Besäumen des Faserstranges zu Rohplattenformaten 10. Auskühlen der Rohplatten in Sternkühlwendern 11. Abstapelung zu Großstapeln 12. Nach Klimatisierungsphase Schleifen der Oberund Unterseite Herstellung der Imprägnate: 1. Abwicklung der Rohpapiere 2. Aufnahme von Imprägnierharz (MUF) in der Anlage 3. Trocknung des imprägnierten Papiers in beheizten Trocknern 4. Formatierung des endlosen Papiers mittels Querschneider 5. Abstapelung der formatierten Bögen auf Paletten Herstellung der beschichteten MDF Platten: 1. Legung der Imprägnate auf die Ober- und Unterseite der Rohplatte 2. Verpressung der Platte in der Heißpresse mit verschieden strukturierten Pressblechen / -bändern 3. Qualitätssortierung und Abstapelung 4. Klimatisierungsphase von bis zu 14 Tagen Alle während der Produktion anfallenden Reste (Besäum-, Schneid- und Fräsreste) werden ausnahmslos einer thermischen Verwertung zugeführt. Technische Daten: Technische Daten für EGGER MDF-ST E1CE Deklarierte Einheit: Die Deklaration bezieht sich auf die Herstellung von  1 m² beschichteter MDF Platte mit einer durchschnittlichen Dicke von 11,7 mm und einem Flächengewicht von 12,7 kg/m².;;;700;;;;;true;true;false;true
6bb3b483-7640-42f0-ba34-f9b7efbf0dba;00.04.000;Mehrschichtparkett;Holz / Holzböden / Parkett;average dataset;1;qm;8ee494a5-3551-3e4d-60b2-37a626235d65;1 m² Schichtparkett Additional Info from Xml: Zwei- und mehrschichtigen Parkettböden, Mehrschichtparkett. Mehrschichtige Parkettböden sind in Lagen aufgebaute Holzböden, die eine Deckschicht von mindestens 2,5 mm Dicke haben. Sie können 2-lagig mit Trägerplatte aus Vollholz oder Holzwerkstoffen und einer dekorativen Deckschicht, oder 3-lagig mit einer zusätzlichen Gegenzuglage ausgestattet sein. Mehrschichtparkette sind Holzbodenbeläge für die private und gewerbliche Nutzung im Innenbereich, die entweder auf Estrich, oder auf bestehenden anderen Unterböden wie Holz, Fliesen, PVC schwimmend verlegt oder verklebt oder mit sonstigen Befestigungsmitteln fixiert sind. Zur Herstellung von Mehrschichtparkett werden Rundhölzer, frische Schnitthölzer, kammergetrocknete Schnitthölzer oder Hobelware eingesetzt. Daneben kommen teilweise Sperrhölzer und HDF Platten zum Einsatz. Die Schichten werden zunächst getrennt hergestellt. Die Deckschicht wird aus Vollholzelementen zusammengesetzt. Die Mittellage kann aus Holzwerkstoffen oder massiven Einzelteilen bestehen. Im Falle des 3-lagigen Aufbaus wird ein Gegenzug genutzt. Die einzelnen Lagen werden nach Aufbringung von Klebstoffen zusammengepresst und aufgetrennt. Technische Daten: Folgende technische Daten für Mehrschichtparkette sind zu nennen: Deklarierte Einheit: Die deklarierte Einheit ist 1m² Schichtparkett bis zum Werkstor der Herstellung. Es wird ein durchschnittliches Produkt gemittelt aus mehreren Werken der Unternehmen des Verbandes deklariert.;;;;;;;0.113;true;true;false;true
ee873d85-c31c-4217-a696-7c1a05a99d17;00.04.000;Mehrschichtparkett;Holz / Holzböden / Parkett;average dataset;1;qm;b2adfda8-24f8-9358-d2ed-02b1271676a1;1 m² Mehrschichtparkett (7,31 kg) Additional Info from Xml: WEITZER PARKETT Mehrschichtparkettböden sind Holzfußböden mit Edelholznutz-schicht, die vorzugsweise auf einem Trägermaterial aus Fichte mit stehenden Jahresrin-gen kreuzweise verleimt werden. Als weiteres Trägermaterial kommt in geringerem Um-fang auch HDF (hochdichte Faserplatte) zum Einsatz. Die Abmessungen der einzelnen Parkett¬elemente sind unterschiedlich. Die Breiten der Deckschichten liegen zwischen 50 und 600 mm, die Längen liegen zwischen 360 und 7500 mm. Die Produktdicken liegen zwischen 9 mm und 18 mm. Als Edelholznutzschicht kommen fast ausschließlich heimi-sche Laubholzarten zur Anwendung, Tropenhölzer werden aus ökologischen Gründen nicht verarbeitet. Die Parkettböden weisen ja nach Bearbeitung und Oberfläche unter-schiedliche Funktionalitäten auf. Die Produkte werden daher auch als Pflegefrei-Parkett, Gesund-Parkett und Flüster-Parkett bezeichnet. Technische Daten: Nachfolgende Produktdaten stellen den Durchschnitt aller Mehrschichtparkettprodukte dar, die innerhalb eines repräsentativen Wirtschaftsjahres durch die WEITZER PARKETT GmbH gefertigt wurden. Es sind Mittelwerte, die keiner spezifischen Produktgruppe entsprechen.;;;565;;;;0.14;true;true;false;true
e74695a5-4f4b-419c-bdff-a758d20ada72;00.04.000;Meister Longlife Parkett;Holz / Holzböden / Parkett;specific dataset;1;qm;b7e2ba22-5278-89be-f5b8-bfad26a6ab2b;1m² Longlife-Parkett Additional Info from Xml: Flächengewicht: 11 kg/m² Arithmetischer Durchschnitt aus den zwei Longlife-Parkett Produkten Landhausdiele & Schiffsboden. Die Herstellung des Bodenbelags umfasst die folgenden Prozesse: - Einkauf - ggfs. Trockungsprozesse der Deckschicht - Aushoblen und Ablängen (Deckschicht) - Auftrennen in Lamellen (Deckschicht) - Technische Trocknen der Lamellen (Deckschicht) - Aufleimen der Deckschichten und Gegenzüge auf HDF Platte - Auftrennen in Dielenformate - Schleifen + Lackieren / Ölen der Dielenformate - Einfräsen des Klicksystems - Verpacken Technische Daten: Wesentliche Merkmale und Leistung gemäß Leistungserklärung und zugrunde liegender harmonisierter Produktnorm /EN 14342:2012/:Rohdichte und Dicke                >500 kg/m³, >10 mm    Brandverhalten                          Dfl-s1   Formaldehydemissionen           E1          Gehalt an Pentachlorphenol     ≤ 5 ppm              Bruchfestigkeit                           NPD* Rutschverhalten                        NPD*Wärmeleitfähigkeit [W/mK]        ≤ 0,14 W/mK    Biologische Dauerhaftigkeit      NPD** NPD =  keine LeistungsbestimmungWeiter sind folgende bautechnischen Daten relevant:Gesamtstärke:             13 mm (+/- 1 mm)Länge (min. - max.):     700 - 2400 mmBreite (min. - max.):     140 - 255 mmNutzschichtstärke:        ≥2,5 mmFlächengewicht:           ca. 11 kg/m² (+/- 0,5 kg/m²)Holzfeuchte der Deckschicht /EN 13183-1/: 7 % (+/- 2 %) Deklarierte Einheit: 1 m² Mehrschicht-Parkettboden „Longlife-Parkett“ (Flächengewicht 11 kg/m², Feuchte 7 %). Es wurde ein arithmetischer Durchschnitt aus den zwei Produkten Landhausdiele & Schiffsboden gebildet (EPD Klasse 1c), da sich die Produktionsmengen nur geringfügig unterscheiden. Die Abweichungen der Ökobilanzergebnisse beider Produktvarianten gegenüber dem deklarierten Durchschnitt betragen max. 5 %, nur bei ADPE und ADPF 13 % sowie bei PENRT 8 %.;;11;500;0,022;;;0.09;true;true;false;true
2c5406bc-f977-4ece-af99-7db29f20ff61;00.03.000;Massivholzböden und Massivholzparkett;Holz / Holzböden / Parkett;average dataset;1;qm;509c09bd-d363-e8ae-4a27-b138a00127c6;1m² Massivholzboden Additional Info from Xml: Einschichtige Massivholzböden und Massivparkett. Massivholzböden sind einschichtige Bodenbeläge aus massivem Holz in Form von Massivholzparkett (Stab-, Riemen, Lam-, Tafel-, Mosaikparkett, Parkettblock, Hochkantlamelle, Breitlammelle, Modulklotz) oder Massivholzdielen. Die Böden haben Dicken zwischen 8 und 40 mm zur Verwendung im Innenbereich. Zur Herstellung von einschichtigen Massivholzböden wird getrocknetes Schnittholz oder Hobelware in mehreren Schritten zu verlegbaren, massiven Einzelelementen verarbeitet. Beginnend mit dem Einschnitt des Rundholzes zu Bohlen und Brettern werden diese in mehreren Arbeitsgängen zu trocknen Rohlingen für die Endproduktion vorbereitet. Je nach Produkt werden daraus in unterschiedlichen zerspanenden Prozessen verlegbare, massive Elemente in den erwünschten Dimensionen der Einzelelemente je m² Bodenfläche hergestellt. Technische Daten: Folgende technische Daten für Massivholzböden sind zu nennen: Deklarierte Einheit: Die deklarierte Einheit ist 1m² Massivholzparkett bis zum Werkstor der Herstellung. Die Zusammensetzung entspricht dem nach Produktionsvolumen gewichteten Durchschnitt.;;11.71;;;;;0.085;true;true;false;true
36375bd3-f8d5-4291-9335-93d4f429ce70;00.04.000;MSH-Profile;Metalle / Stahl und Eisen / Stahlprofile;average dataset;1;m3;0f42ea0d-3a1c-1a2f-e44a-5916fe05996f;1 lfm Stahlschutzplanke Additional Info from Xml: siehe EPD Technische Daten: Die mechanisch-technologischen Eigenschaften von warmgefertigten Hohlprofilen können der Liefernorm /DIN EN 10210/ Teil 1, Tabelle A.3 (unlegierte Baustähle) bzw. Tabelle B.3 (Feinkornbaustähle), entnommen werden Deklarierte Einheit: Die Deklaration bezieht sich auf die Herstellung von 1 t Stahlbau-Hohlprofil.;;;7850;;;;;true;true;false;true
f9552e60-73b7-4486-9e4c-96744fb83423;00.05.000;NedZink Naturel;Metalle / Zink / Zinkbleche;specific dataset;1;m3;c271975a-9234-04df-301b-d3dbcd2bf456;1 kg NEDZINK NATUREL Additional Info from Xml: NedZink NATUREL ist Titanzink gemäß DIN EN 988. Wesentliche Bestandteile sind hochreines Zink (Feinzink mit einem Reinheitsgrad von 99,995 % Zn – Z1 nach DIN EN 1179) zusammen mit den Legierungselementen Kupfer, Titan und Aluminium. In einem ersten Schritt wird die Vorlegierung separat in einem Induktionsofen vorbereitet. Anschließend wird die Vorlegierung im Schmelzofen mit dem hochreinen Feinzink vermischt. Die fertige Legierung wird nun in einer Vertikalgießanlage in Blöcke gegossen. Diese Blöcke werden gleichmäßig erhitzt und in verschiedenen Schritten warmgewalzt und nach dem Abkühlen auf die gewünschte Materialdicke kaltgewalzt. Zum Schluß erfolgt das Steckrichten und die Konfektionierung zu den gewünschten Band- und Tafelabmessungen. Alle eingesetzten Verpackungsmaterialien (Holz, Papier/Pappe und PE-Folien) sind wiederverwendbar oder recycelbar. Das Verpackungsrecycling ist in dieser Studie nicht berücksichtigt. Die Ökobilanzergebnisse umfassen die Lebenszyklusstadien angefangen von der Herstellung der Vormaterialien bis hin zur Rohstoffgewinnung und der Verarbeitungsprozesse der als Input dienenden Sekundärstoffe (z.B. Recyclingprozesse), deren Transporte zum Werk sowie die Produktion selbst, einschließlich der Bereitstellung aller Hilfs- und Betriebsstoffe, Energie, sowie die vollständige Abfallbehandlung oder die Deponierung der Reststoffe während des Stadiums der Produktion. Die Module A1, A2 und A3 sind hier als ein aggregiertes Modul A1-A3 ausgewiesen. Falls für diesen Datensatz weitere Module berechnet wurden, sind diese separat zu finden und können für eine Betrachtung des gesamten Lebenszyklus zusammengeführt werden. Deklarierte Einheit: Die deklarierte Einheit ist 1 kg NedZink NATUREL, blankgewalztes Titanzink.;;;7200;;;;;true;false;false;true
0ea8dd25-57aa-4b87-87e3-4496368f765b;00.04.000;NedZink NOVA, NedZink NOIR;Metalle / Zink / Zinkbleche;specific dataset;1;m3;e56d19d2-baa4-1511-a453-ab6947377fea;1 kg NEDZINK NOVA/NOIR Additional Info from Xml: NedZink NOVA, NedZink NOIR ist Titanzink gemäß DIN EN 988. Wesentliche Bestandteile sind hochreines Zink (Feinzink mit einem Reinheitsgrad von 99,995 % Zn – Z1 nach DIN EN 1179) zusammen mit den Legierungselementen Kupfer, Titan und Aluminium. In einem ersten Schritt wird die Vorlegierung separat in einem Induktionsofen vorbereitet. Anschließend wird die Vorlegierung im Schmelzofen mit dem hochreinen Feinzink vermischt. Die fertige Legierung wird nun in einer Vertikalgießanlage in Blöcke gegossen. Diese Blöcke werden gleichmäßig erhitzt und in verschiedenen Schritten warmgewalzt und nach dem Abkühlen auf die gewünschte Materialdicke kaltgewalzt. Zum Schluß erfolgt das Steckrichten und bei Bedarf der Patinierungsprozess zur Herstellung vorbewitterter Oberflächen und die Konfektionierung zu den gewünschten Band- und Tafelabmessungen. Alle eingesetzten Verpackungsmaterialien (Holz, Papier/Pappe und PE-Folien) sind wiederverwendbar oder recycelbar. Das Verpackungsrecycling ist in dieser Studie nicht berücksichtigt. Die Ökobilanzergebnisse umfassen die Lebenszyklusstadien angefangen von der Herstellung der Vormaterialien bis hin zur Rohstoffgewinnung und der Verarbeitungsprozesse der als Input dienenden Sekundärstoffe (z.B. Recyclingprozesse), deren Transporte zum Werk sowie die Produktion selbst, einschließlich der Bereitstellung aller Hilfs- und Betriebsstoffe, Energie, sowie die vollständige Abfallbehandlung oder die Deponierung der Reststoffe während des Stadiums der Produktion. Die Module A1, A2 und A3 sind hier als ein aggregiertes Modul A1-A3 ausgewiesen. Falls für diesen Datensatz weitere Module berechnet wurden, sind diese separat zu finden und können für eine Betrachtung des gesamten Lebenszyklus zusammengeführt werden. Deklarierte Einheit: Die deklarierte Einheit ist 1 kg NedZink NOVA / NedZink NOIR, vorbewittertes Titanzink.;;;7200;;;;;true;false;false;true
2c127685-17be-41df-8cc4-1f3720813a7e;00.04.000;PCI Flexmörtel, PCI Flexmörtel S1, PCI Flexmörtel S2;Mineralische Baustoffe / Mörtel und Beton / Kleber und Klebemörtel;average dataset;1;m3;cd52d5c7-caef-9a92-ae10-bd8650fa9eac;PCI Flexmörtel, PCI Flexmörtel S1, PCI Flexmörtel S2 / 1kg Additional Info from Xml: flexibilisierter Fliesenkleber zusammengesetzt aus verschiedenen Zementen, Füllstoffen wie Quarzsand und Kalksteinmehl, Dispersionspulver zur Flexibilisierung sowie Additiven wie Stabilisierungsmittel und Abbinderegler, hergestellt im diskontinuierlichen Chargenbetrieb Technische Daten: Die Fliesenkleber PCI Flexmörtel, PCI Flexmörtel  S1 und PCI Flexmörtel  S2 entsprechen den Anforderungen der /DIN EN 12004/. Deklarierte Einheit: Die Verbands-EPD bezieht sich auf die deklarierte Einheit von 1 kg modifizierten, mineralischen Mörteln. Die Auswertungen beziehen sich auf das repräsentative (worst-case) Produkt je Gruppe, wobei die Daten für den Herstellungsprozess Durchschnittswerte verschiedener Hersteller und Werke sind. Auf die Angabe eines Verbrauchs pro Flächeneinheit wurde auf Grund der extrem unterschiedlichen Anwendungsbereiche und Rezepturen in dieser EPD verzichtet. Genaue Angaben dazu können in produktspezifischen Datenblättern der Hersteller entnommen werden.;;;1200;;;;;true;false;false;true
c820c4a1-b7f6-4024-98d3-b737558988b8;00.03.000;PCI FT® Extra, PCI FT® Flex, PCI FT® Rapid;Mineralische Baustoffe / Mörtel und Beton / Kleber und Klebemörtel;average dataset;1;m3;3805cb73-3ef7-9d5a-5107-e3c524fabce0;1 kg PCI FT® Extra, PCI FT® Flex oder PCI FT® Rapid Additional Info from Xml: Flexibilisierter Fliesenkleber zusammengesetzt aus verschiedenen Zementen, Füllstoffen wie Quarzsand und Kalksteinmehl, Dispersionspulver zur Flexibilisierung sowie Additiven wie Stabilisierungsmittel und Abbinderegler, hergestellt im diskontinuierlichen Chargenbetrieb Technische Daten: Die Fliesenkleber PCI FT® Extra, PCI FT® Flex und PCI FT® Rapid entsprechen den Anforderungen der /DIN EN 12004/. Deklarierte Einheit: Die Verbands-EPD bezieht sich auf die deklarierte Einheit von 1 kg modifizierten, mineralischen Mörteln. Die Auswertungen beziehen sich auf das repräsentative (worst-case) Produkt je Gruppe, wobei die Daten für den Herstellungsprozess Durchschnittswerte verschiedener Hersteller und Werke sind.;;;1.2;;;;;true;false;false;true
6f38efae-dc15-4667-96a4-1b87be6a80a5;00.04.000;PCI Nanofug, PCI Nanofug Premium;Mineralische Baustoffe / Mörtel und Beton / Kleber und Klebemörtel;average dataset;1;m3;3570896b-6279-c830-e733-321132d18b8b;PCI Nanofug, PCI Nanofug Premium / 1kg Additional Info from Xml: flexibilisierter Fugenmörtel zusammengesetzt aus verschiedenen Zementen, Füllstoffen wie Quarzsand und Kalksteinmehl, Dispersionspulver zur Flexibilisierung, Farbpigmente sowie Additiven wie Stabilisierungsmittel und Abbinderegler, hergestellt im diskontinuierlichen Chargenbetrieb Technische Daten: Die Fugenmörtel PCI Nanofug und PCI Nanofug Premium entsprechen den Anforderungen der /DIN EN 13888/. Deklarierte Einheit: Die Verbands-EPD bezieht sich auf die deklarierte Einheit von 1 kg modifizierten, mineralischen Mörteln. Die Auswertungen beziehen sich auf das repräsentative (worst-case) Produkt je Gruppe, wobei die Daten für den Herstellungsprozess Durchschnittswerte verschiedener Hersteller und Werke sind. Auf die Angabe eines Verbrauchs pro Flächeneinheit wurde auf Grund der extrem unterschiedlichen Anwendungsbereiche und Rezepturen in dieser EPD verzichtet. Genaue Angaben dazu können in produktspezifischen Datenblättern der Hersteller entnommen werden.;;;1200;;;;;true;false;false;true
285ae869-97d4-4032-8269-767c9371e71f;00.03.000;PCI Seccoral 1K;Mineralische Baustoffe / Mörtel und Beton / Kleber und Klebemörtel;representative dataset;1;m3;a7492462-5a6e-6b84-5533-e455f94110de;1 kg Seccoral 1K Additional Info from Xml: einkomponentige, hochflexible, zementäre Abdichtung unter Fliesen in stark naß beanspruchten Bereichen. Technische Daten: Die Flächenabdichtung PCI Seccoral 1K erfüllt die Anforderungen der /PG-AIV-F:2010/ Beanspruchungsklasse A und B. Deklarierte Einheit: Die Verbands-EPD bezieht sich auf die deklarierte Einheit von 1 kg modifizierten, mineralischen Mörteln. Die Auswertungen beziehen sich auf das repräsentative (worst-case) Produkt je Gruppe, wobei die Daten für den Herstellungsprozess Durchschnittswerte verschiedener Hersteller und Werke sind.;;;1500;;;;;true;false;false;true
0656d750-b06e-420c-b210-45ac7702d562;00.03.000;PCI Seccoral 2K Rapid;Mineralische Baustoffe / Mörtel und Beton / Kleber und Klebemörtel;average dataset;1;m3;80b5cc53-63e4-bccf-ce50-c9350174092d;1 kg Seccoral 2K Rapid Additional Info from Xml: schnell erhärtende, zweikomponentige, hochflexible, zementäre Abdichtung unter Fliesen in stark naß beanspruchten Bereichen Technische Daten: Die Flächenabdichtung PCI Seccoral 2K Rapid erfüllt die Anforderungen der /PG-AIV-F:2010/ Beanspruchungsklasse A und B. Deklarierte Einheit: Die Verbands-EPD bezieht sich auf die deklarierte Einheit von 1 kg modifizierten, mineralischen Mörteln. Die Auswertungen beziehen sich auf das repräsentative (worst-case) Produkt je Gruppe, wobei die Daten für den Herstellungsprozess Durchschnittswerte verschiedener Hersteller und Werke sind.;;;1200;;;;;true;false;false;true
cb9d60fd-2092-4c64-8a57-bb3102ff6128;00.04.000;Pentaweiß e.l.f & Malerweiß EC (3-2);Beschichtungen / Innenbeschichtungen / Innenfarben;specific dataset;1;m3;a33863a2-1556-73e4-0dfc-4c7a94fcf155;Produkte: Pentaweiss e.l.f. und Malerweiß EC Additional Info from Xml: Beschichtungen für diverse Untergründe im Innenbereich Deklarierte Einheit: Die individualisierte Muster-EPD bezieht sich auf die deklarierte Einheit von 1 kg dispersionsbasierter Innenwandfarbe. Der Verbrauch der Produkte, die flächig aufgebracht werden, kann zwischen 100 und 150 g/m² liegen. Aus den Produktgruppen wurde das Produkt mit den höchsten Umweltwirkungen deklariert.;;;1550;;;;;true;false;false;true
1c36df70-6b87-4e0d-9474-f5b6c85cf3aa;00.05.000;PremiumClean;Beschichtungen / Innenbeschichtungen / Innenfarben;average dataset;1;m3;177e436e-e74b-4c10-fcaf-f625df50cef4;1 kg Innenwandfarbe auf Dispersionsbasis Produkt: PremiumClean Additional Info from Xml: Für hoch reinigungsfähige und verschmutzungsunempfindliche Wand- und Deckenanstriche auf allen Innenflächen. Ideal für Bereiche, die einer erhöhten mechanischen Beanspruchung unterliegen und gelegentlich gereinigt werden müssen. Trotz matter Oberfläche lassen sich haushaltsübliche Verunreinigungen gut beseitigen. PremiumClean ist beständig gegen wäßrige Desinfektionsmittel und eignet sich besonders für den Einsatz in Räumen mit erhöhter Hygieneanforderung wie Krankenhäuser, Altersheime und Arztpraxen. Auch Kaufhäuser, Hotels, Gaststätten, Büros, Schulen, Kindergärten, Behörden sowie der private Wohnbereich sind das bevorzugte Anwendungsgebiet für PremiumClean, mit dem Schwerpunkt auf verschmutzungsgefährdete Bereiche. Nassabrieb: Klasse 1 (entspricht scheuerbeständig nach DIN 53778) Deckvermögen: Klasse 2, bei einer Ergiebigkeit von 7 m²/l bzw. 140 ml/m2 Technische Daten: Dichte [g/cm³]                  1,35 Feststoffgehalt                55 bis 60 % pH-Wert                           8,5Weitere bautechnische Daten gemäß PCR sind für das hier deklarierte Produkt nicht relevant. Deklarierte Einheit: Die Verbands-EPD bezieht sich auf die deklarierte Einheit von 1 kg dispersionsbasierter Innenwandfarbe. Aus den Produktgruppen wurde das Produkt mit den höchsten Umweltwirkungen deklariert.Das hier deklarierte Produkt hat einen Verbrauch von 140 ml/m², dies entspricht 189 g/m².;;;1350;;;;;true;false;false;true
b1920b95-3cd5-4cd3-a4e4-4d0f0a0d5a1a;00.04.000;Raufa e.l.f, Praxit e.l.f., Nordstar e.l.f., Biosan e.l.f., Raufa, Praxit EC, Imodin F, Renoschwarz (3-1);Beschichtungen / Innenbeschichtungen / Innenfarben;specific dataset;1;m3;4e962efd-4eb2-1fb2-67c0-8cbcf18ece0f;Produkte: Raufa e.l.f., Raufa, Praxit e.l.f., Praxit EC, Nordstar e.l.f., Imodin F, Biosan e.l.f. und Renoschwarz Additional Info from Xml: Beschichtungssysteme für diverse Untergründe im Innenbereich. Deklarierte Einheit: Diese individualisierte Muster-EPD bezieht sich auf die deklarierte Einheit von 1 kg dispersionsbasierter Innenwandfarbe. Der Verbrauch der Produkte, die flächig aufgebracht werden, kann zwischen 100 und 150 g/m² liegen. Aus den Produktgruppen wurde das Produkt mit den höchsten Umweltwirkungen deklariert.;;;1350;;;;;true;false;false;true
c5583291-5780-4deb-b6ff-9379cb560607;00.03.000;Scheucher Parkett Mehrschichtparkett;Holz / Holzböden / Parkett;average dataset;1;qm;74d89ed7-2565-cc3a-6329-71628c21fa75;1 m² Mehrschichtparkett Additional Info from Xml: Die vorliegende Umweltproduktdeklaration bezieht sich auf eine deklarierte Einheit von 1 m² Scheucher Mehrschichtparkett mit einem durchschnittlichen Flächengewicht von 7 kg/m² und einer Auslieferungsfeuchte von 6-9 %.Das deklarierte Produkt stellt einen flächengewichteten Durchschnitt der hergestellten Sortimente dar und bezieht sich auf das Produktionsjahr 2014. Mehrschichtparkett besteht aus einer Nutzschicht, einer Trägerschicht und im Falle von 3-Schichtböden einem Gegenzug. Zugekaufte Friesen werden nach dem Trocknen, Hobeln, Auftrennen und Sortieren zu einer Deckschicht verleimt. Diese werden dann weiter zu Schiffsböden bzw. BILAflor-Böden verarbeitet. Auch zugekaufte Deckschichten werden nach dem Qualitätssortieren zu Landhausdielen bzw. BILAflor-Böden weiterverarbeitet. Deckschichten werden zusammen mit Trägermaterial und Gegenzug verleimt. Nach einer Klimatisierungsphase werden die verpressten Dielen bei Bedarf gekittet, alle Dielen werden geschliffen und mit UV-Lack oder oxidativ trocknendem Öl-Wachs-Gemisch behandelt. Nach der rundum laufenden Profilierung mit Nut/Feder- Verbindung oder einem leimlos zu verlegenden Klickprofil (NovoLOC5G) werden die Dielen versandfertig verpackt und bis zur Auslieferung klimatisiert im Hochregal gelagert. Für die Abbildung des Hintergrundsystems im Ökobilanzmodell werden Sekundärdaten herangezogen. Diese entstammen einerseits der GaBi Datenbank /GaBi 7/ und andererseits anerkannten Literaturquellen /Rüter & Diederichs, 2012/. Das UF-Leimsystem wurde anhand eines spezifischen Hintergrunddatensatzes des Zulieferers abgebildet. Kohlenstoffgehalt und Primärenergiegehalt der Produkte wurden basierend auf ihren materialinhärenten Eigenschaften entsprechend zugrundeliegenden physikalischen Zusammenhängen bilanziert. Bei der Produktion von Scheucher Mehrschichtparkett entstehen neben dem deklarierten Produkt Koppelprodukte wie Mehrschichtplatten und Brennstoffe. Die Allokation der Umweltwirkungen des Mehrschichtparketts und der Nebenprodukte basiert auf ihrem Marktpreis. Die Allokation in der Forstkette beruht auf der Veröffentlichung von /Hasch 2002/ und dessen Aktualisierung von /Rüter & Albrecht 2007/. Für kammergetrocknete Bretter und Furniere wurde eine Preisallokation gemäß /Rüter & Diederichs, 2012/ angewandt. Technische Daten: Gemäß /EU-Verordnung Nr. 305/2011/ sind anzugeben: Deklarierte Einheit: Die vorliegende Umweltproduktdeklaration bezieht sich auf eine deklarierte Einheit von 1 m² Scheucher Mehrschichtparkett mit einem durchschnittlichen Flächengewicht von 7 kg/m² und einer Auslieferungsfeuchte von 6-9 %.;;7;;;;;0.14;true;true;false;true
